Id,Title,Original Title,Original Language,Overview,Revenue,Budget,Runtime,Release Date,Vote Average,Vote Count,Genres,Production Companies,Production Countries,Spoken Languages,Director,Stars
59981,Legends of Oz: Dorothy's Return,Legends of Oz: Dorothy's Return,en,"Dorothy tỉnh dậy ở Kansas sau cơn lốc xoáy, chỉ để được đưa trở lại xứ Oz để cố gắng cứu những người bạn cũ của mình là Bù nhìn, Sư tử, Người Thiếc và Glinda khỏi một nhân vật phản diện mới quỷ quyệt, Jester. Cú khôn ngoan hơn, Thống chế Mallow, Công chúa Trung Quốc và tàu kéo Tugg tham gia cùng Dorothy trong chuyến hành trình kỳ diệu mới nhất của cô qua khung cảnh đầy màu sắc của xứ Oz để lập lại trật tự và hạnh phúc cho Thành phố Ngọc lục bảo.",18662027.0,70000000.0,88,2014-05-08,6.3,354,"['Animation', 'Family', 'Fantasy']","['Summertime Entertainment', 'Prana Animation Studios']","['India', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
127585,X-Men: Days of Future Past,X-Men: Days of Future Past,en,Nhóm X-Men cuối cùng chiến đấu vì sự sống còn của loài trong hai khoảng thời gian khi họ hợp lực với những phiên bản trẻ hơn của mình trong một trận chiến hoành tráng phải thay đổi quá khứ - để cứu lấy tương lai của chúng ta.,747862775.0,250000000.0,132,2014-05-15,7.525,14779,"['Action', 'Adventure', 'Science Fiction']","['Bad Hat Harry Productions', ""The Donners' Company"", 'Simon Kinberg Productions', '20th Century Fox', 'Marvel Entertainment', 'TSG Entertainment']",['United States of America'],"['Tiếng Anh', 'Tiếng Pháp', 'Tiếng Nga', 'Tiếng Việt']",Unknown,Unknown
232672,Blended,Blended,en,"Sau khi một người mẹ đã ly hôn và người cha góa bụa có một cuộc hẹn hò mù quáng và chia tay nhau, họ vô tình phải ở chung một căn phòng lãng mạn tại một khu nghỉ dưỡng ở Châu Phi dành cho các gia đình trong kỳ nghỉ xuân.",128000000.0,40000000.0,117,2014-05-21,6.9,3347,"['Comedy', 'Romance']","['GulfStream Pictures', 'Happy Madison Productions', 'RatPac Entertainment']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
137113,Edge of Tomorrow,Edge of Tomorrow,en,"Thiếu tá Bill Cage là một sĩ quan chưa bao giờ chứng kiến ​​một ngày chiến đấu nào mà bị giáng chức một cách trắng trợn và phải tham gia chiến đấu. Cage bị giết trong vòng vài phút, cố gắng hạ gục một người ngoài hành tinh alpha cùng với anh ta. Anh ta tỉnh dậy vào đầu ngày hôm đó và buộc phải chiến đấu và chết hết lần này đến lần khác - vì sự tiếp xúc vật lý với người ngoài hành tinh đã ném anh ta vào vòng lặp thời gian.",370541256.0,178000000.0,114,2014-05-27,7.616,13266,"['Action', 'Science Fiction']","['RatPac Entertainment', 'Village Roadshow Pictures', 'VIZ Media', '3 Arts Entertainment', 'Warner Bros. Pictures']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
102651,Maleficent,Maleficent,en,"Là một thiếu nữ xinh đẹp, có trái tim thuần khiết, Maleficent có cuộc sống bình dị lớn lên ở một vương quốc rừng yên bình, cho đến một ngày khi một đội quân xâm lược đe dọa sự hòa hợp của vùng đất. Cô trở thành người bảo vệ dũng mãnh nhất của vùng đất, nhưng cuối cùng cô phải chịu sự phản bội tàn nhẫn - một hành động bắt đầu biến trái tim cô thành đá. Quyết tâm trả thù, Maleficent phải đối mặt với một trận chiến hoành tráng với người kế vị của Nhà vua xâm lược và kết quả là đặt lời nguyền lên đứa trẻ sơ sinh Aurora của hắn. Khi đứa trẻ lớn lên, Maleficent nhận ra rằng Aurora nắm giữ chìa khóa hòa bình trong vương quốc – cũng như hạnh phúc thực sự của Maleficent.",758539785.0,180000000.0,97,2014-05-28,7.094,12740,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']","['Walt Disney Pictures', 'Roth Films']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
258086,The Damned,The Damned,en,"Sau khi phải chịu đựng nỗi đau mất vợ gần đây, David Reynolds quyết định đưa gia đình mình thực hiện một chuyến du lịch thanh thản đến ngôi làng quê hương của cô ở Columbia. Trên đường đi, họ gặp tai nạn xe hơi và phải tìm nơi ẩn náu trong một quán trọ hẻo lánh. Khi ở đó, họ tìm thấy một cô gái trẻ bí ẩn, Ana Maria, bị nhốt với những biểu tượng khó hiểu được vẽ trên tường phòng giam. Bị sốc trước cách đối xử của người chăm sóc cô, gia đình thả Ana ra và nhận ra rằng cô bị chiếm hữu bởi một linh hồn tà ác từ nhiều thế kỷ trước. Tệ hơn nữa, linh hồn có thể truyền từ người này sang người khác, tạo ra động lực chết người trong gia đình thân yêu một thời. Giờ đây, David phải tìm ra cách khóa linh hồn mãi mãi trước khi nó hủy diệt anh và gia đình anh.",5758519.0,3000000.0,87,2014-06-20,5.5,236,"['Thriller', 'Horror', 'Mystery']","['Launchpad Productions', 'Bowery Hills Entertainment', 'RCN Films & e-nnovva']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
119450,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,en,"Một nhóm các nhà khoa học ở San Francisco đấu tranh để sống sót sau hậu quả của một trận dịch hạch đang quét sạch loài người, trong khi Caesar cố gắng duy trì sự thống trị đối với cộng đồng khỉ thông minh của mình.",710600000.0,170000000.0,130,2014-07-08,7.312,10661,"['Science Fiction', 'Action', 'Drama', 'Thriller']","['TSG Entertainment', 'Chernin Entertainment', 'Ingenious Media']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
544812,The Third Wife,Vợ ba,vi,"Dù chỉ mới 14 tuổi nhưng Mây được chọn làm vợ thứ ba của một địa chủ giàu có. Ngôi nhà mới của cô có vẻ bình dị, được chồng ưu ái và cô nhanh chóng mang thai đứa con mà cô chắc chắn sẽ là con trai như mong muốn. Nhưng rắc rối đang âm thầm ập đến: cô chứng kiến ​​một cuộc hẹn hò bị cấm sẽ gây ra một chuỗi phản ứng bất hạnh - và khuấy động vào tháng Năm thôi thúc rằng cho đến nay vẫn chưa hoạt động.",336218.0,1101710.0,96,2019-05-15,6.6,541,['Drama'],"['Ân Nam Films', 'Three Colors Productions', 'Mayfair Pictures']",['Vietnam'],['Tiếng Việt'],Nguyen Phuong Anh,"['Hong Chuong Nguyen', 'Long Le Vu', 'Nu Yên-Khê Tran']"
243683,Step Up All In,Step Up All In,en,"Toàn bộ ngôi sao từ các phần Step Up trước hội tụ tại Las Vegas rực rỡ, chiến đấu để giành chiến thắng có thể quyết định ước mơ và sự nghiệp của họ.",86165646.0,45000000.0,112,2014-07-16,6.8,1871,"['Romance', 'Drama', 'Music']","['Summit Entertainment', 'Offspring Entertainment']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
240832,Lucy,Lucy,en,"Một người phụ nữ vô tình vướng vào một thỏa thuận đen tối, lật ngược tình thế với những kẻ bắt giữ mình và biến thành một chiến binh tàn nhẫn tiến hóa vượt xa logic của con người.",458863600.0,40000000.0,89,2014-07-25,6.445,15528,"['Action', 'Science Fiction']","['EuropaCorp', 'Canal+', 'Ciné+', 'TF1 Films Production']",['France'],"['Tiếng Trung', 'Tiếng Anh', 'Tiếng Pháp', 'Tiếng Tây Ban Nha', 'Tiếng Hàn']",Unknown,Unknown
118340,Guardians of the Galaxy,Guardians of the Galaxy,en,"Cách Trái đất nhiều năm ánh sáng, 26 năm sau khi bị bắt cóc, Peter Quill thấy mình là mục tiêu chính của một cuộc truy lùng sau khi phát hiện ra một quả cầu bị Ronan Kẻ tố cáo truy nã.",772776600.0,170000000.0,121,2014-07-30,7.908,27269,"['Action', 'Science Fiction', 'Adventure']",['Marvel Studios'],['United States of America'],['Tiếng Anh'],Unknown,Unknown
216282,Into the Storm,Into the Storm,en,"Khi một ngày mới bắt đầu ở thị trấn Silverton, cư dân ở đây có rất ít lý do để tin rằng đó sẽ là điều gì đó khác thường. Tuy nhiên, Mẹ Thiên nhiên lại có những kế hoạch khác. Chỉ trong vài giờ, một cơn lốc xoáy mạnh chưa từng có đã tàn phá Silverton. Những người theo dõi bão dự đoán rằng điều tồi tệ nhất vẫn sắp xảy ra, khi những cư dân sợ hãi tìm nơi trú ẩn và những người săn bão chuyên nghiệp chạy về phía nguy hiểm, với hy vọng nghiên cứu kỹ hiện tượng này và có được một cú đánh duy nhất trong đời.",160600000.0,50000000.0,89,2014-08-06,6.0,1936,"['Action', 'Thriller']","['New Line Cinema', 'Village Roadshow Pictures', 'RatPac Entertainment', 'Broken Road Productions', 'Warner Bros. Pictures']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
228194,The Hundred-Foot Journey,The Hundred-Foot Journey,en,Câu chuyện xoay quanh một gia đình Ấn Độ chuyển đến Pháp và mở một nhà hàng đối diện với một nhà hàng Pháp được gắn sao Michelin.,89500000.0,22000000.0,122,2014-08-06,7.3,1376,"['Drama', 'Comedy']","['Amblin Entertainment', 'Harpo Films', 'Participant', 'Imagenation Abu Dhabi FZ', 'Reliance Entertainment', 'Touchstone Pictures', 'DreamWorks Pictures']","['India', 'United States of America', 'United Arab Emirates']","['Tiếng Hindi', 'Tiếng Anh', 'Tiếng Pháp']",Unknown,Unknown
98566,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,en,"Khi một tên trùm đe dọa thành phố New York, một nhóm chiến binh rùa đột biến phải xuất hiện từ trong bóng tối để bảo vệ ngôi nhà của họ.",485000000.0,125000000.0,101,2014-08-07,5.911,6566,"['Science Fiction', 'Action', 'Adventure', 'Comedy']","['Nickelodeon Movies', 'Paramount', 'Platinum Dunes', 'Mirage Studios', 'Gama Entertainment Partners', 'Mednick Productions', 'Heavy Metal']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
138103,The Expendables 3,The Expendables 3,en,"Barney, Christmas và những người còn lại trong nhóm đối mặt với Conrad Stonebanks, người nhiều năm trước đã đồng sáng lập The Expendables với Barney. Stonebanks sau đó trở thành một kẻ buôn bán vũ khí tàn nhẫn và là người mà Barney buộc phải giết… hoặc anh ấy nghĩ vậy. Stonebanks, người trước đây đã từng thoát chết, giờ đang thực hiện sứ mệnh kết thúc The Expendables – nhưng Barney lại có kế hoạch khác. Barney quyết định rằng anh phải chiến đấu với dòng máu cũ bằng dòng máu mới và mang đến một kỷ nguyên mới gồm các thành viên trong nhóm Expendables, tuyển dụng những cá nhân trẻ hơn, nhanh hơn và hiểu biết về công nghệ hơn. Nhiệm vụ mới nhất trở thành cuộc đụng độ giữa phong cách cổ điển và chuyên môn công nghệ cao trong trận chiến cá nhân nhất của Expendables.",214700000.0,95000000.0,126,2014-08-07,6.2,4780,"['Action', 'Adventure', 'Thriller']","['Davis Films', 'Nu Image', 'Ex3 Productions', 'Fipex Holding', 'Lionsgate', 'Millennium Media']","['Bulgaria', 'France', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
265712,Stand by Me Doraemon,STAND BY ME ドラえもん,ja,Sewashi và Doremon tìm đường quay ngược thời gian và gặp Nobita. Đôrêmon phải chăm sóc Nobita nếu không cậu sẽ không trở lại hiện tại.,83100000.0,35000000.0,90,2014-08-08,7.32,501,"['Animation', 'Family', 'Science Fiction', 'Fantasy']","['TOHO', 'Shirogumi', 'Robot Communications', 'Shin-Ei Animation']",['Japan'],['Tiếng Nhật'],Unknown,Unknown
227156,The Giver,The Giver,en,"Trong một cộng đồng dường như hoàn hảo, không có chiến tranh, đau đớn, đau khổ, khác biệt hay lựa chọn, một cậu bé được chọn để học hỏi từ một người đàn ông lớn tuổi về nỗi đau và niềm vui thực sự của thế giới ""thực"".",66980456.0,25000000.0,97,2014-08-13,6.548,4305,"['Drama', 'Science Fiction']","['The Weinstein Company', 'Asis Productions', 'Tonik Productions', 'Walden Media', 'Yucaipa Films']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
256274,"As Above, So Below","As Above, So Below",en,"Khi một nhóm các nhà thám hiểm dấn thân vào mê cung xương chưa được khám phá nằm bên dưới đường phố Paris, họ bắt đầu cuộc hành trình vào sự điên loạn và kinh hoàng.",41900000.0,5000000.0,93,2014-08-14,6.681,3249,"['Horror', 'Thriller']","['Brothers Dowdle Productions', 'Legendary Pictures', 'Universal Pictures']","['France', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
254904,The November Man,The November Man,en,Một cựu đặc vụ CIA được đưa trở lại thực hiện một nhiệm vụ rất riêng tư và thấy mình phải đọ sức với học trò cũ của mình trong một trò chơi chết chóc liên quan đến các quan chức cấp cao của CIA và tổng thống đắc cử Nga.,32600000.0,15000000.0,108,2014-08-27,6.123,1408,"['Crime', 'Action', 'Thriller']","['SPD Films', 'Relativity Media', 'Irish Dreamtime']","['United Kingdom', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
398208,Ám Ảnh,Ám Ảnh,vi,"Phim mở đầu bằng câu hỏi: Làm thế nào để thoát khỏi nỗi ám ảnh về tình yêu và cái chết? Mai Anh không chấp nhận việc mất cha là một tai nạn, cô trở nên trầm cảm và nhờ đến sự chữa trị tâm lý của Nam. Về Nam, anh không thể quên người bạn gái cũ đã phản bội và bỏ rơi anh 3 năm trước.",294953.0,393623.0,90,2016-02-10,7.0,33,"['Drama', 'Horror', 'Action']",[],['Vietnam'],['Tiếng Việt'],Bao Nguyen,"['Hieu Nguyen', 'Minh Thuan', 'YaYa Truong Nhi']"
204922,Before I Go to Sleep,Before I Go to Sleep,en,"Kể từ khi bị chấn thương đầu, Christine Lucas bị chứng mất trí nhớ anterograde, không thể hình thành ký ức mới và quên mất 15 năm cuối đời. Mỗi buổi sáng, cô lại làm quen với chồng mình, Ben và những người thường xuyên khác trong cuộc đời cô. Những sự thật kinh hoàng về quá khứ của cô bắt đầu lộ ra, khiến cô đặt câu hỏi về mọi thứ - và mọi người - xung quanh mình.",15447154.0,22000000.0,92,2014-09-03,6.486,1926,"['Thriller', 'Mystery']","['StudioCanal', 'Scott Free Productions', 'Clarius Entertainment', 'Filmgate Films', 'Millennium Media', 'Film i Väst']","['France', 'Sweden', 'United Kingdom', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
170687,The Boxtrolls,The Boxtrolls,en,"Một cậu bé mồ côi được nuôi dưỡng bởi những sinh vật dưới lòng đất tên là Boxtrolls đi lên từ cống rãnh và ra khỏi chiếc hộp của mình để cứu gia đình và thị trấn khỏi kẻ hủy diệt độc ác, Archibald Snatcher.",108255770.0,60000000.0,97,2014-09-10,6.7,1596,"['Animation', 'Comedy', 'Family', 'Fantasy']",['Laika'],['United States of America'],['Tiếng Anh'],Unknown,Unknown
169917,A Walk Among the Tombstones,A Walk Among the Tombstones,en,Điều tra viên tư nhân Matthew Scudder được một trùm ma túy thuê để tìm ra kẻ đã bắt cóc và sát hại vợ mình.,58834384.0,28000000.0,114,2014-09-18,6.3,2701,"['Crime', 'Drama', 'Mystery', 'Thriller']","['Traveling Picture Show Company', 'Jersey Films', 'Free State Pictures', 'Exclusive Media', 'Cross Creek Pictures', '1984 Private Defense Contractors', 'Da Vinci Media Ventures', 'Double Feature Films']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
